lat,lon,presence,chl_mean,o2_mean,so_mean,sws_mean,thetao_mean
59.083686,-4.408399,1,0.6659387946128845,279.7451171875,35.03859329223633,0.10149654000997543,10.462175369262695
55.04439,8.448821,1,1.1860991716384888,289.1214599609375,31.117679595947266,0.027763567864894867,10.652956008911133
54.18414,7.901402,1,0.8823395371437073,282.6366271972656,32.37187194824219,0.06567258387804031,11.335197448730469
58.935,11.1672,1,1.2051832675933838,300.0292663574219,25.17863655090332,0.07541809976100922,9.739338874816895
58.9428,11.164,1,1.2051832675933838,300.0292663574219,25.17863655090332,0.07541809976100922,9.739338874816895
58.9337,11.1694,1,1.2051832675933838,300.0292663574219,25.17863655090332,0.07541809976100922,9.739338874816895
58.9348,11.1663,1,1.2051832675933838,300.0292663574219,25.17863655090332,0.07541809976100922,9.739338874816895
58.9302,11.1716,1,1.2051832675933838,300.0292663574219,25.17863655090332,0.07541809976100922,9.739338874816895
58.2773,11.4244,1,0.674863874912262,301.2237548828125,24.365325927734375,0.12580378353595734,9.954083442687988
58.2784,11.4247,1,0.674863874912262,301.2237548828125,24.365325927734375,0.12580378353595734,9.954083442687988
58.2775,11.4228,1,0.674863874912262,301.2237548828125,24.365325927734375,0.12580378353595734,9.954083442687988
58.2753,11.4224,1,0.674863874912262,301.2237548828125,24.365325927734375,0.12580378353595734,9.954083442687988
56.088725,8.102514,1,0.858721911907196,286.8779296875,32.15602111816406,0.10151193290948868,10.410898208618164
40.745363,1.106863,1,0.5053030848503113,235.94642639160156,37.87521743774414,0.025219131261110306,19.427364349365234
40.768857,0.99686,1,0.5758225917816162,236.40855407714844,37.611167907714844,0.024464603513479233,19.36168670654297
41.427892,2.611903,1,0.3397265672683716,237.1569061279297,37.95315170288086,0.00929506216198206,18.646564483642578
40.790961,0.867656,1,0.5181048512458801,236.04837036132812,37.28617858886719,0.013248514384031296,19.223730087280273
50.819988,-0.261967,1,1.2745333909988403,274.5350341796875,33.89247131347656,0.05782008916139603,12.410431861877441
57.90007,11.46107,1,0.797544538974762,303.99884033203125,25.94274139404297,0.35354453325271606,10.04635238647461
58.26873,11.43245,1,0.692743182182312,301.65802001953125,24.167518615722656,0.10982809215784073,9.98441219329834
55.96292,11.840837,1,0.6310327649116516,320.3175048828125,19.622695922851562,0.0750269889831543,10.286588668823242
58.23648,11.42686,1,0.692743182182312,301.65802001953125,24.167518615722656,0.10982809215784073,9.98441219329834
58.071697,8.060071,1,0.5581223964691162,293.68304443359375,30.060558319091797,0.11398697644472122,10.172409057617188
59.013873,5.757105,1,1.0633264780044556,295.2850646972656,31.75040054321289,0.026900503784418106,10.19348430633545
63.434327,10.558735,1,0.6050349473953247,288.92767333984375,31.009065628051758,0.013972972519695759,8.625566482543945
50.628658,-1.56867,1,0.9760103821754456,275.18035888671875,34.49311065673828,0.03162989392876625,12.31319808959961
56.11082,12.56441,1,0.5722140669822693,313.58465576171875,15.41176700592041,0.14003512263298035,10.105143547058105
54.187469,7.886516,1,0.8823395371437073,282.6366271972656,32.37187194824219,0.06567258387804031,11.335197448730469
54.37257,6.280518,1,0.699394166469574,280.3328857421875,34.16826248168945,0.036094266921281815,11.284940719604492
49.689278,0.114758,1,1.0477166175842285,269.8523254394531,34.5463752746582,0.051726046949625015,13.20396614074707
54.187676,7.886401,1,0.8823395371437073,282.6366271972656,32.37187194824219,0.06567258387804031,11.335197448730469
69.006363,17.483845,1,0.6763054132461548,298.6162414550781,29.749073028564453,0.006593754515051842,5.410872459411621
51.7,3.55,1,1.8449851274490356,278.8815002441406,31.483781814575195,0.057353824377059937,12.442450523376465
